symbol,company_name,isin,series,exchange_primary,nse_symbol,tags,bse_symbol,bse_code,paired_nse_symbol,include_flag,yahoo_ticker_ns,yahoo_ticker_bo,priority
SHANTIGOLD,Shanti Gold International Limited,INE06ZD01017,EQ,NSE,SHANTIGOLD,ALL_NSE,,,,YES,SHANTIGOLD.NS,,7
SHARDACROP,Sharda Cropchem Limited,INE221J01015,EQ,NSE,SHARDACROP,ALL_NSE,,,,YES,SHARDACROP.NS,,7
SHARDAMOTR,Sharda Motor Industries Limited,INE597I01028,EQ,NSE,SHARDAMOTR,ALL_NSE,,,,YES,SHARDAMOTR.NS,,7
SHAREINDIA,Share India Securities Limited,INE932X01026,EQ,NSE,SHAREINDIA,ALL_NSE,,,,YES,SHAREINDIA.NS,,7
SHEKHAWATI,Shekhawati Industries Limited,INE268L01046,EQ,NSE,SHEKHAWATI,ALL_NSE,,,,YES,SHEKHAWATI.NS,,7
SHEMAROO,Shemaroo Entertainment Limited,INE363M01019,EQ,NSE,SHEMAROO,ALL_NSE,,,,YES,SHEMAROO.NS,,7
SHILCTECH,Shilchar Technologies Limited,INE024F01011,EQ,NSE,SHILCTECH,ALL_NSE,,,,YES,SHILCTECH.NS,,7
SHILPAMED,Shilpa Medicare Limited,INE790G01031,EQ,NSE,SHILPAMED,ALL_NSE,,,,YES,SHILPAMED.NS,,7
SHIVALIK,Shivalik Rasayan Limited,INE788J01021,EQ,NSE,SHIVALIK,ALL_NSE,,,,YES,SHIVALIK.NS,,7
SHIVAMAUTO,Shivam Autotech Limited,INE637H01024,EQ,NSE,SHIVAMAUTO,ALL_NSE,,,,YES,SHIVAMAUTO.NS,,7
SHIVAMILLS,Shiva Mills Limited,INE644Y01017,EQ,NSE,SHIVAMILLS,ALL_NSE,,,,YES,SHIVAMILLS.NS,,7
SHIVATEX,Shiva Texyarn Limited,INE705C01020,EQ,NSE,SHIVATEX,ALL_NSE,,,,YES,SHIVATEX.NS,,7
SHIVAUM,Shiv Aum Steels Limited,INE719F01016,BE,NSE,SHIVAUM,ALL_NSE,,,,YES,SHIVAUM.NS,,7
SHK,S H Kelkar and Company Limited,INE500L01026,EQ,NSE,SHK,ALL_NSE,,,,YES,SHK.NS,,7
SHOPERSTOP,Shoppers Stop Limited,INE498B01024,EQ,NSE,SHOPERSTOP,ALL_NSE,,,,YES,SHOPERSTOP.NS,,7
SHRADHA,Shradha Realty Limited,INE715Y01031,EQ,NSE,SHRADHA,ALL_NSE,,,,YES,SHRADHA.NS,,7
SHREDIGCEM,Shree Digvijay Cement Co.Ltd,INE232A01011,EQ,NSE,SHREDIGCEM,ALL_NSE,,,,YES,SHREDIGCEM.NS,,7
SHREEJISPG,Shreeji Shipping Global Limited,INE1B6101010,EQ,NSE,SHREEJISPG,ALL_NSE,,,,YES,SHREEJISPG.NS,,7
SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Limited,INE712K01011,EQ,NSE,SHREEPUSHK,ALL_NSE,,,,YES,SHREEPUSHK.NS,,7
SHREERAMA,Shree Rama Multi-Tech Limited,INE879A01019,EQ,NSE,SHREERAMA,ALL_NSE,,,,YES,SHREERAMA.NS,,7
SHRENIK,Shrenik Limited,INE632X01030,BZ,NSE,SHRENIK,ALL_NSE,,,,YES,SHRENIK.NS,,7
SHREYANIND,Shreyans Industries Limited,INE231C01019,EQ,NSE,SHREYANIND,ALL_NSE,,,,YES,SHREYANIND.NS,,7
SHRINGARMS,Shringar House of Mangalsutra Limited,INE1B3L01017,EQ,NSE,SHRINGARMS,ALL_NSE,,,,YES,SHRINGARMS.NS,,7
SHRIPISTON,Shriram Pistons & Rings Limited,INE526E01018,EQ,NSE,SHRIPISTON,ALL_NSE,,,,YES,SHRIPISTON.NS,,7
SHRIRAMPPS,Shriram Properties Limited,INE217L01019,EQ,NSE,SHRIRAMPPS,ALL_NSE,,,,YES,SHRIRAMPPS.NS,,7
SHYAMCENT,Shyam Century Ferrous Limited,INE979R01011,EQ,NSE,SHYAMCENT,ALL_NSE,,,,YES,SHYAMCENT.NS,,7
SHYAMTEL,Shyam Telecom Limited,INE635A01023,EQ,NSE,SHYAMTEL,ALL_NSE,,,,YES,SHYAMTEL.NS,,7
SICALLOG,Sical Logistics Limited,INE075B01020,BE,NSE,SICALLOG,ALL_NSE,,,,YES,SICALLOG.NS,,7
SIGACHI,Sigachi Industries Limited,INE0D0K01022,EQ,NSE,SIGACHI,ALL_NSE,,,,YES,SIGACHI.NS,,7
SIGIND,Signet Industries Limited,INE529F01035,EQ,NSE,SIGIND,ALL_NSE,,,,YES,SIGIND.NS,,7
SIGMA,Sigma Solve Limited,INE0A0S01028,EQ,NSE,SIGMA,ALL_NSE,,,,YES,SIGMA.NS,,7
SIGMAADV,SIGMA ADVANCED SYSTEMS LIMITED,INE933B01012,EQ,NSE,SIGMAADV,ALL_NSE,,,,YES,SIGMAADV.NS,,7
SIGNPOST,Signpost India Limited,INE0KGZ01021,EQ,NSE,SIGNPOST,ALL_NSE,,,,YES,SIGNPOST.NS,,7
SIKKO,Sikko Industries Limited,INE112X01025,EQ,NSE,SIKKO,ALL_NSE,,,,YES,SIKKO.NS,,7
SIL,Standard Industries Limited,INE173A01025,EQ,NSE,SIL,ALL_NSE,,,,YES,SIL.NS,,7
SILGO,Silgo Retail Limited,INE01II01013,EQ,NSE,SILGO,ALL_NSE,,,,YES,SILGO.NS,,7
SILINV,SIL Investments Limited,INE923A01015,EQ,NSE,SILINV,ALL_NSE,,,,YES,SILINV.NS,,7
SILLYMONKS,Silly Monks Entertainment Limited,INE203Y01012,EQ,NSE,SILLYMONKS,ALL_NSE,,,,YES,SILLYMONKS.NS,,7
SILVERTUC,Silver Touch Technologies Limited,INE625X01026,EQ,NSE,SILVERTUC,ALL_NSE,,,,YES,SILVERTUC.NS,,7
SIMBHALS,Simbhaoli Sugars Limited,INE748T01016,BZ,NSE,SIMBHALS,ALL_NSE,,,,YES,SIMBHALS.NS,,7
SIMPLEXINF,Simplex Infrastructures Limited,INE059B01024,EQ,NSE,SIMPLEXINF,ALL_NSE,,,,YES,SIMPLEXINF.NS,,7
SINCLAIR,Sinclairs Hotels Limited,INE985A01022,EQ,NSE,SINCLAIR,ALL_NSE,,,,YES,SINCLAIR.NS,,7
SINDHUTRAD,Sindhu Trade Links Limited,INE325D01025,EQ,NSE,SINDHUTRAD,ALL_NSE,,,,YES,SINDHUTRAD.NS,,7
SINGERIND,Singer India Limited,INE638A01035,EQ,NSE,SINGERIND,ALL_NSE,,,,YES,SINGERIND.NS,,7
SINTERCOM,Sintercom India Limited,INE129Z01016,EQ,NSE,SINTERCOM,ALL_NSE,,,,YES,SINTERCOM.NS,,7
SIRCA,Sirca Paints India Limited,INE792Z01011,EQ,NSE,SIRCA,ALL_NSE,,,,YES,SIRCA.NS,,7
SIS,SIS LIMITED,INE285J01028,EQ,NSE,SIS,ALL_NSE,,,,YES,SIS.NS,,7
SITINET,Siti Networks Limited,INE965H01011,BZ,NSE,SITINET,ALL_NSE,,,,YES,SITINET.NS,,7
SIYSIL,Siyaram Silk Mills Limited,INE076B01028,EQ,NSE,SIYSIL,ALL_NSE,,,,YES,SIYSIL.NS,,7
SJS,S.J.S. Enterprises Limited,INE284S01014,EQ,NSE,SJS,ALL_NSE,,,,YES,SJS.NS,,7
SKFINDIA,SKF India Limited,INE640A01023,EQ,NSE,SKFINDIA,ALL_NSE,,,,YES,SKFINDIA.NS,,7
SKFINDUS,SKF India (Industrial) Limited,INE2J8701016,EQ,NSE,SKFINDUS,ALL_NSE,,,,YES,SKFINDUS.NS,,7
SKIL,SKIL Infrastructure Limited,INE429F01012,BZ,NSE,SKIL,ALL_NSE,,,,YES,SKIL.NS,,7
SKIPPER,Skipper Limited,INE439E01022,EQ,NSE,SKIPPER,ALL_NSE,,,,YES,SKIPPER.NS,,7
SKMEGGPROD,SKM Egg Products Export (India) Limited,INE411D01023,EQ,NSE,SKMEGGPROD,ALL_NSE,,,,YES,SKMEGGPROD.NS,,7
SKYGOLD,SKY GOLD AND DIAMONDS LIMITED,INE01IU01018,EQ,NSE,SKYGOLD,ALL_NSE,,,,YES,SKYGOLD.NS,,7
SMARTLINK,Smartlink Holdings Limited,INE178C01020,EQ,NSE,SMARTLINK,ALL_NSE,,,,YES,SMARTLINK.NS,,7
SMARTWORKS,Smartworks Coworking Spaces Limited,INE0NAZ01010,EQ,NSE,SMARTWORKS,ALL_NSE,,,,YES,SMARTWORKS.NS,,7
SMCGLOBAL,SMC Global Securities Limited,INE103C01036,EQ,NSE,SMCGLOBAL,ALL_NSE,,,,YES,SMCGLOBAL.NS,,7
SMLMAH,SML Mahindra Limited,INE294B01019,EQ,NSE,SMLMAH,ALL_NSE,,,,YES,SMLMAH.NS,,7
SMLT,Sarthak Metals Limited,INE017W01010,EQ,NSE,SMLT,ALL_NSE,,,,YES,SMLT.NS,,7
SMSPHARMA,SMS Pharmaceuticals Limited,INE812G01025,EQ,NSE,SMSPHARMA,ALL_NSE,,,,YES,SMSPHARMA.NS,,7
SNOWMAN,Snowman Logistics Limited,INE734N01019,EQ,NSE,SNOWMAN,ALL_NSE,,,,YES,SNOWMAN.NS,,7
SOFTTECH,Softtech Engineers Limited,INE728Z01015,BE,NSE,SOFTTECH,ALL_NSE,,,,YES,SOFTTECH.NS,,7
SOLARA,Solara Active Pharma Sciences Limited,INE624Z01016,EQ,NSE,SOLARA,ALL_NSE,,,,YES,SOLARA.NS,,7
SOLARWORLD,Solarworld Energy Solutions Limited,INE0TY101024,EQ,NSE,SOLARWORLD,ALL_NSE,,,,YES,SOLARWORLD.NS,,7
SOLEX,Solex Energy Limited,INE880Y01017,EQ,NSE,SOLEX,ALL_NSE,,,,YES,SOLEX.NS,,7
SOMANYCERA,Somany Ceramics Limited,INE355A01028,EQ,NSE,SOMANYCERA,ALL_NSE,,,,YES,SOMANYCERA.NS,,7
SOMATEX,Soma Textiles & Industries Limited,INE314C01013,BE,NSE,SOMATEX,ALL_NSE,,,,YES,SOMATEX.NS,,7
SOMICONVEY,Somi Conveyor Beltings Limited,INE323J01019,EQ,NSE,SOMICONVEY,ALL_NSE,,,,YES,SOMICONVEY.NS,,7
SONAMLTD,SONAM LIMITED,INE00LM01029,EQ,NSE,SONAMLTD,ALL_NSE,,,,YES,SONAMLTD.NS,,7
SOTL,Savita Oil Technologies Limited,INE035D01020,EQ,NSE,SOTL,ALL_NSE,,,,YES,SOTL.NS,,7
SOUTHBANK,The South Indian Bank Limited,INE683A01023,EQ,NSE,SOUTHBANK,ALL_NSE,,,,YES,SOUTHBANK.NS,,7
SOUTHWEST,South West Pinnacle Exploration Limited,INE980Y01015,EQ,NSE,SOUTHWEST,ALL_NSE,,,,YES,SOUTHWEST.NS,,7
SPAL,S. P. Apparels Limited,INE212I01016,EQ,NSE,SPAL,ALL_NSE,,,,YES,SPAL.NS,,7
SPANDANA,Spandana Sphoorty Financial Limited,INE572J01011,EQ,NSE,SPANDANA,ALL_NSE,,,,YES,SPANDANA.NS,,7
SPARC,Sun Pharma Advanced Research Company Limited,INE232I01014,EQ,NSE,SPARC,ALL_NSE,,,,YES,SPARC.NS,,7
SPCENET,Spacenet Enterprises India Limited,INE970N01027,EQ,NSE,SPCENET,ALL_NSE,,,,YES,SPCENET.NS,,7
SPECIALITY,Speciality Restaurants Limited,INE247M01014,EQ,NSE,SPECIALITY,ALL_NSE,,,,YES,SPECIALITY.NS,,7
SPECTRUM,Spectrum Electrical Industries Limited,INE01EO01010,EQ,NSE,SPECTRUM,ALL_NSE,,,,YES,SPECTRUM.NS,,7
SPENCERS,Spencer's Retail Limited,INE020801028,EQ,NSE,SPENCERS,ALL_NSE,,,,YES,SPENCERS.NS,,7
SPIC,Southern Petrochemicals Industries Corporation  Limited,INE147A01011,EQ,NSE,SPIC,ALL_NSE,,,,YES,SPIC.NS,,7
SPLIL,SPL Industries Limited,INE978G01016,EQ,NSE,SPLIL,ALL_NSE,,,,YES,SPLIL.NS,,7
SPMLINFRA,SPML Infra Limited,INE937A01023,EQ,NSE,SPMLINFRA,ALL_NSE,,,,YES,SPMLINFRA.NS,,7
SPORTKING,Sportking India Limited,INE885H01029,EQ,NSE,SPORTKING,ALL_NSE,,,,YES,SPORTKING.NS,,7
SRD,Shankar Lal Rampal Dye-Chem Limited,INE01NE01012,EQ,NSE,SRD,ALL_NSE,,,,YES,SRD.NS,,7
SREEL,Sreeleathers Limited,INE099F01013,EQ,NSE,SREEL,ALL_NSE,,,,YES,SREEL.NS,,7
SRGHFL,SRG Housing Finance Limited,INE559N01010,EQ,NSE,SRGHFL,ALL_NSE,,,,YES,SRGHFL.NS,,7
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,INE917H01012,EQ,NSE,SRHHYPOLTD,ALL_NSE,,,,YES,SRHHYPOLTD.NS,,7
SRM,SRM Contractors Limited,INE0R6Z01013,EQ,NSE,SRM,ALL_NSE,,,,YES,SRM.NS,,7
SRPL,Shree Ram Proteins Limited,INE008Z01020,BZ,NSE,SRPL,ALL_NSE,,,,YES,SRPL.NS,,7
SRTL,Shree Ram Twistex Limited,INE19GK01015,EQ,NSE,SRTL,ALL_NSE,,,,YES,SRTL.NS,,7
SSDL,Saraswati Saree Depot Limited,INE0PQ101010,EQ,NSE,SSDL,ALL_NSE,,,,YES,SSDL.NS,,7
SSWL,Steel Strips Wheels Limited,INE802C01033,EQ,NSE,SSWL,ALL_NSE,,,,YES,SSWL.NS,,7
STALLION,Stallion India Fluorochemicals Limited,INE0RYC01010,EQ,NSE,STALLION,ALL_NSE,,,,YES,STALLION.NS,,7
STANLEY,Stanley Lifestyles Limited,INE01A001028,EQ,NSE,STANLEY,ALL_NSE,,,,YES,STANLEY.NS,,7
STAR,Strides Pharma Science Limited,INE939A01011,EQ,NSE,STAR,ALL_NSE,,,,YES,STAR.NS,,7
STARCEMENT,Star Cement Limited,INE460H01021,EQ,NSE,STARCEMENT,ALL_NSE,,,,YES,STARCEMENT.NS,,7
STARPAPER,Star Paper Mills Limited,INE733A01018,EQ,NSE,STARPAPER,ALL_NSE,,,,YES,STARPAPER.NS,,7
STARTECK,Starteck Finance Limited,INE992I01013,EQ,NSE,STARTECK,ALL_NSE,,,,YES,STARTECK.NS,,7
STCINDIA,The State Trading Corporation of India Limited,INE655A01013,EQ,NSE,STCINDIA,ALL_NSE,,,,YES,STCINDIA.NS,,7
STEELCAS,Steelcast Limited,INE124E01038,EQ,NSE,STEELCAS,ALL_NSE,,,,YES,STEELCAS.NS,,7
STEELCITY,Steel City Securities Limited,INE395H01011,EQ,NSE,STEELCITY,ALL_NSE,,,,YES,STEELCITY.NS,,7
STEELXIND,STEEL EXCHANGE INDIA LIMITED,INE503B01021,EQ,NSE,STEELXIND,ALL_NSE,,,,YES,STEELXIND.NS,,7
STEL,Stel Holdings Limited,INE577L01016,EQ,NSE,STEL,ALL_NSE,,,,YES,STEL.NS,,7
STERTOOLS,Sterling Tools Limited,INE334A01023,EQ,NSE,STERTOOLS,ALL_NSE,,,,YES,STERTOOLS.NS,,7
STLNETWORK,STL Networks Limited,INE1VXE01018,EQ,NSE,STLNETWORK,ALL_NSE,,,,YES,STLNETWORK.NS,,7
STLTECH,Sterlite Technologies Limited,INE089C01029,EQ,NSE,STLTECH,ALL_NSE,,,,YES,STLTECH.NS,,7
STOVEKRAFT,Stove Kraft Limited,INE00IN01015,EQ,NSE,STOVEKRAFT,ALL_NSE,,,,YES,STOVEKRAFT.NS,,7
STUDDS,Studds Accessories Limited,INE00Q601028,EQ,NSE,STUDDS,ALL_NSE,,,,YES,STUDDS.NS,,7
STYL,Seshaasai Technologies Limited,INE04VU01023,EQ,NSE,STYL,ALL_NSE,,,,YES,STYL.NS,,7
STYLAMIND,Stylam Industries Limited,INE239C01020,EQ,NSE,STYLAMIND,ALL_NSE,,,,YES,STYLAMIND.NS,,7
STYLEBAAZA,Baazar Style Retail Limited,INE01FR01028,EQ,NSE,STYLEBAAZA,ALL_NSE,,,,YES,STYLEBAAZA.NS,,7
STYRENIX,Styrenix Performance Materials Limited,INE189B01011,EQ,NSE,STYRENIX,ALL_NSE,,,,YES,STYRENIX.NS,,7
SUBEXLTD,Subex Limited,INE754A01055,EQ,NSE,SUBEXLTD,ALL_NSE,,,,YES,SUBEXLTD.NS,,7
SUBROS,Subros Limited,INE287B01021,EQ,NSE,SUBROS,ALL_NSE,,,,YES,SUBROS.NS,,7
SUDARCOLOR,Sudarshan Colorants India Limited,INE492A01029,EQ,NSE,SUDARCOLOR,ALL_NSE,,,,YES,SUDARCOLOR.NS,,7
SUDARSCHEM,Sudarshan Chemical Industries Limited,INE659A01023,EQ,NSE,SUDARSCHEM,ALL_NSE,,,,YES,SUDARSCHEM.NS,,7
SUDEEPPHRM,Sudeep Pharma Limited,INE0QPI01025,EQ,NSE,SUDEEPPHRM,ALL_NSE,,,,YES,SUDEEPPHRM.NS,,7
SUKHJITS,Sukhjit Starch & Chemicals Limited,INE450E01029,EQ,NSE,SUKHJITS,ALL_NSE,,,,YES,SUKHJITS.NS,,7
SULA,Sula Vineyards Limited,INE142Q01026,EQ,NSE,SULA,ALL_NSE,,,,YES,SULA.NS,,7
SUMEETINDS,Sumeet Industries Limited,INE235C01036,EQ,NSE,SUMEETINDS,ALL_NSE,,,,YES,SUMEETINDS.NS,,7
SUMIT,Sumit Woods Limited,INE748Z01013,EQ,NSE,SUMIT,ALL_NSE,,,,YES,SUMIT.NS,,7
SUMMITSEC,Summit Securities Limited,INE519C01017,EQ,NSE,SUMMITSEC,ALL_NSE,,,,YES,SUMMITSEC.NS,,7
SUNCLAY,Sundaram Clayton Limited,INE0Q3R01026,EQ,NSE,SUNCLAY,ALL_NSE,,,,YES,SUNCLAY.NS,,7
SUNDARAM,Sundaram Multi Pap Limited,INE108E01023,EQ,NSE,SUNDARAM,ALL_NSE,,,,YES,SUNDARAM.NS,,7
SUNDRMBRAK,Sundaram Brake Linings Limited,INE073D01013,EQ,NSE,SUNDRMBRAK,ALL_NSE,,,,YES,SUNDRMBRAK.NS,,7
SUNDRMFAST,Sundram Fasteners Limited,INE387A01021,EQ,NSE,SUNDRMFAST,ALL_NSE,,,,YES,SUNDRMFAST.NS,,7
SUNDROP,Sundrop Brands Limited,INE209A01019,EQ,NSE,SUNDROP,ALL_NSE,,,,YES,SUNDROP.NS,,7
SUNFLAG,Sunflag Iron And Steel Company Limited,INE947A01014,EQ,NSE,SUNFLAG,ALL_NSE,,,,YES,SUNFLAG.NS,,7
SUNTECK,Sunteck Realty Limited,INE805D01034,EQ,NSE,SUNTECK,ALL_NSE,,,,YES,SUNTECK.NS,,7
SUPERHOUSE,Superhouse Limited,INE712B01010,EQ,NSE,SUPERHOUSE,ALL_NSE,,,,YES,SUPERHOUSE.NS,,7
SUPERSPIN,Super Spinning Mills Limited,INE662A01027,EQ,NSE,SUPERSPIN,ALL_NSE,,,,YES,SUPERSPIN.NS,,7
SUPRAJIT,Suprajit Engineering Limited,INE399C01030,EQ,NSE,SUPRAJIT,ALL_NSE,,,,YES,SUPRAJIT.NS,,7
SUPREME,Supreme Holdings & Hospitality (India) Limited,INE822E01011,EQ,NSE,SUPREME,ALL_NSE,,,,YES,SUPREME.NS,,7
SUPREMEENG,Supreme Engineering Limited,INE319Z01021,BZ,NSE,SUPREMEENG,ALL_NSE,,,,YES,SUPREMEENG.NS,,7
SUPREMEINF,Supreme Infrastructure India Limited,INE550H01011,BZ,NSE,SUPREMEINF,ALL_NSE,,,,YES,SUPREMEINF.NS,,7
SUPRIYA,Supriya Lifescience Limited,INE07RO01027,EQ,NSE,SUPRIYA,ALL_NSE,,,,YES,SUPRIYA.NS,,7
SURAJEST,Suraj Estate Developers Limited,INE843S01025,EQ,NSE,SURAJEST,ALL_NSE,,,,YES,SURAJEST.NS,,7
SURAJLTD,Suraj Limited,INE713C01016,EQ,NSE,SURAJLTD,ALL_NSE,,,,YES,SURAJLTD.NS,,7
SURAKSHA,Suraksha Diagnostic Limited,INE877V01027,EQ,NSE,SURAKSHA,ALL_NSE,,,,YES,SURAKSHA.NS,,7
SURANASOL,Surana Solar Limited,INE272L01022,EQ,NSE,SURANASOL,ALL_NSE,,,,YES,SURANASOL.NS,,7
SURANAT&P,Surana Telecom and Power Limited,INE130B01031,EQ,NSE,SURANAT&P,ALL_NSE,,,,YES,SURANAT&P.NS,,7
SURYALAXMI,Suryalakshmi Cotton Mills Limited,INE713B01026,EQ,NSE,SURYALAXMI,ALL_NSE,,,,YES,SURYALAXMI.NS,,7
SURYAROSNI,Surya Roshni Limited,INE335A01020,EQ,NSE,SURYAROSNI,ALL_NSE,,,,YES,SURYAROSNI.NS,,7
SURYODAY,Suryoday Small Finance Bank Limited,INE428Q01011,EQ,NSE,SURYODAY,ALL_NSE,,,,YES,SURYODAY.NS,,7
SUTLEJTEX,Sutlej Textiles and Industries Limited,INE645H01027,EQ,NSE,SUTLEJTEX,ALL_NSE,,,,YES,SUTLEJTEX.NS,,7
SUVEN,Suven Life Sciences Limited,INE495B01038,EQ,NSE,SUVEN,ALL_NSE,,,,YES,SUVEN.NS,,7
SUVIDHAA,Suvidhaa Infoserve Limited,INE018401013,BE,NSE,SUVIDHAA,ALL_NSE,,,,YES,SUVIDHAA.NS,,7
SUYOG,Suyog Telematics Limited,INE442P01014,EQ,NSE,SUYOG,ALL_NSE,,,,YES,SUYOG.NS,,7
SVLL,Shree Vasu Logistics Limited,INE00CE01017,EQ,NSE,SVLL,ALL_NSE,,,,YES,SVLL.NS,,7
SVPGLOB,SVP GLOBAL TEXTILES LIMITED,INE308E01029,EQ,NSE,SVPGLOB,ALL_NSE,,,,YES,SVPGLOB.NS,,7
SWANDEF,Swan Defence and Heavy Industries Limited,INE542F01020,BE,NSE,SWANDEF,ALL_NSE,,,,YES,SWANDEF.NS,,7
SWARAJENG,Swaraj Engines Limited,INE277A01016,EQ,NSE,SWARAJENG,ALL_NSE,,,,YES,SWARAJENG.NS,,7
SWELECTES,Swelect Energy Systems Limited,INE409B01013,EQ,NSE,SWELECTES,ALL_NSE,,,,YES,SWELECTES.NS,,7
SWSOLAR,Sterling and Wilson Renewable Energy Limited,INE00M201021,EQ,NSE,SWSOLAR,ALL_NSE,,,,YES,SWSOLAR.NS,,7
SYMPHONY,Symphony Limited,INE225D01027,EQ,NSE,SYMPHONY,ALL_NSE,,,,YES,SYMPHONY.NS,,7
SYNCOMF,Syncom Formulations (India) Limited,INE312C01025,EQ,NSE,SYNCOMF,ALL_NSE,,,,YES,SYNCOMF.NS,,7
SYSTMTXC,Systematix Corporate Services Limited,INE356B01024,EQ,NSE,SYSTMTXC,ALL_NSE,,,,YES,SYSTMTXC.NS,,7
TAINWALCHM,Tainwala Chemical and Plastic (I) Limited,INE123C01018,EQ,NSE,TAINWALCHM,ALL_NSE,,,,YES,TAINWALCHM.NS,,7
TAJGVK,Taj GVK Hotels & Resorts Limited,INE586B01026,EQ,NSE,TAJGVK,ALL_NSE,,,,YES,TAJGVK.NS,,7
TAKE,Take Solutions Limited,INE142I01023,BE,NSE,TAKE,ALL_NSE,,,,YES,TAKE.NS,,7
TALBROAUTO,Talbros Automotive Components Limited,INE187D01029,EQ,NSE,TALBROAUTO,ALL_NSE,,,,YES,TALBROAUTO.NS,,7
TANLA,Tanla Platforms Limited,INE483C01032,EQ,NSE,TANLA,ALL_NSE,,,,YES,TANLA.NS,,7
TARACHAND,Tara Chand InfraLogistic Solutions Limited,INE555Z01020,EQ,NSE,TARACHAND,ALL_NSE,,,,YES,TARACHAND.NS,,7
TARAPUR,Tarapur Transformers Limited,INE747K01017,EQ,NSE,TARAPUR,ALL_NSE,,,,YES,TARAPUR.NS,,7
TARC,TARC Limited,INE0EK901012,EQ,NSE,TARC,ALL_NSE,,,,YES,TARC.NS,,7
TARMAT,Tarmat Limited,INE924H01018,BE,NSE,TARMAT,ALL_NSE,,,,YES,TARMAT.NS,,7
TARSONS,Tarsons Products Limited,INE144Z01023,EQ,NSE,TARSONS,ALL_NSE,,,,YES,TARSONS.NS,,7
TASTYBITE,Tasty Bite Eatables Limited,INE488B01017,EQ,NSE,TASTYBITE,ALL_NSE,,,,YES,TASTYBITE.NS,,7
TATVA,Tatva Chintan Pharma Chem Limited,INE0GK401011,EQ,NSE,TATVA,ALL_NSE,,,,YES,TATVA.NS,,7
TBZ,Tribhovandas Bhimji Zaveri Limited,INE760L01018,EQ,NSE,TBZ,ALL_NSE,,,,YES,TBZ.NS,,7
TCC,TCC Concept Limited,INE887D01016,EQ,NSE,TCC,ALL_NSE,,,,YES,TCC.NS,,7
TCI,Transport Corporation of India Limited,INE688A01022,EQ,NSE,TCI,ALL_NSE,,,,YES,TCI.NS,,7
TCIEXP,TCI Express Limited,INE586V01016,EQ,NSE,TCIEXP,ALL_NSE,,,,YES,TCIEXP.NS,,7
TCIFINANCE,TCI Finance Limited,INE911B01018,EQ,NSE,TCIFINANCE,ALL_NSE,,,,YES,TCIFINANCE.NS,,7
TCPLPACK,TCPL Packaging Limited,INE822C01015,EQ,NSE,TCPLPACK,ALL_NSE,,,,YES,TCPLPACK.NS,,7
TDPOWERSYS,TD Power Systems Limited,INE419M01027,EQ,NSE,TDPOWERSYS,ALL_NSE,,,,YES,TDPOWERSYS.NS,,7
TEAMGTY,Team India Guaranty Limited,INE289C01025,EQ,NSE,TEAMGTY,ALL_NSE,,,,YES,TEAMGTY.NS,,7
TEAMLEASE,Teamlease Services Limited,INE985S01024,EQ,NSE,TEAMLEASE,ALL_NSE,,,,YES,TEAMLEASE.NS,,7
TECILCHEM,TECIL Chemicals and Hydro Power Limited,INE014B01011,EQ,NSE,TECILCHEM,ALL_NSE,,,,YES,TECILCHEM.NS,,7
TEMBO,Tembo Global Industries Limited,INE869Y01010,EQ,NSE,TEMBO,ALL_NSE,,,,YES,TEMBO.NS,,7
TERASOFT,Tera Software Limited,INE482B01010,EQ,NSE,TERASOFT,ALL_NSE,,,,YES,TERASOFT.NS,,7
TEXINFRA,Texmaco Infrastructure & Holdings Limited,INE435C01024,EQ,NSE,TEXINFRA,ALL_NSE,,,,YES,TEXINFRA.NS,,7
TEXMOPIPES,Texmo Pipes and Products Limited,INE141K01013,EQ,NSE,TEXMOPIPES,ALL_NSE,,,,YES,TEXMOPIPES.NS,,7
TEXRAIL,Texmaco Rail & Engineering Limited,INE621L01012,EQ,NSE,TEXRAIL,ALL_NSE,,,,YES,TEXRAIL.NS,,7
TFCILTD,Tourism Finance Corporation of India Limited,INE305A01023,EQ,NSE,TFCILTD,ALL_NSE,,,,YES,TFCILTD.NS,,7
TFL,Transwarranty Finance Limited,INE804H01012,EQ,NSE,TFL,ALL_NSE,,,,YES,TFL.NS,,7
TGBHOTELS,TGB Banquets And Hotels Limited,INE797H01018,EQ,NSE,TGBHOTELS,ALL_NSE,,,,YES,TGBHOTELS.NS,,7
THANGAMAYL,Thangamayil Jewellery Limited,INE085J01014,EQ,NSE,THANGAMAYL,ALL_NSE,,,,YES,THANGAMAYL.NS,,7
THEINVEST,The Investment Trust Of India Limited,INE924D01017,EQ,NSE,THEINVEST,ALL_NSE,,,,YES,THEINVEST.NS,,7
THEJO,Thejo Engineering Limited,INE121N01019,EQ,NSE,THEJO,ALL_NSE,,,,YES,THEJO.NS,,7
THEMISMED,Themis Medicare Limited,INE083B01024,EQ,NSE,THEMISMED,ALL_NSE,,,,YES,THEMISMED.NS,,7
THOMASCOOK,Thomas Cook  (India)  Limited,INE332A01027,EQ,NSE,THOMASCOOK,ALL_NSE,,,,YES,THOMASCOOK.NS,,7
THOMASCOTT,Thomas Scott (India) Limited,INE480M01011,EQ,NSE,THOMASCOTT,ALL_NSE,,,,YES,THOMASCOTT.NS,,7
